href|lat|lon|lines|station|distance|google|time|apttype|area|borough|price|price2|bedrooms|listed|updated|avail|building|feet|amenslist|laundry|unitlaundry|gym|dishwasher|offers|nofee
http://www.nakedapartments.com/apartment/1-Bedroom-41ST-ST-Queens-NY-11104-3IZ55EE1|40.7416754|-73.9237264|7|40 St|0.15|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9237264!2d40.7416754!1m3!2m2!1d-73.9237264!2d40.7416754!3e3|23|1br|Sunnyside|Queens|2000|2000|1|4 days|4 days|Immediately|Elevator/Laundry Building||Dishwasher,Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-2ND-AVE-New-York-NY-10028-NjdiOWk|40.7755442|-73.953254|4,6,5|86 St|0.32|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.953254!2d40.7755442!1m3!2m2!1d-73.953254!2d40.7755442!3e3|20|1br|Upper East Side|Manhattan|2095|2095|1|10 days|10 days|Immediately|||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-West-14TH-ST-New-York-NY-10011-1IWMhMV|40.7392023|-74.0015619|L|8 Av|0.08|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-74.0015619!2d40.7392023!1m3!2m2!1d-74.0015619!2d40.7392023!3e3|12|1br|Greenwich Village|Manhattan|2300|2300|1|22 days|22 days|Immediately|Pre War||Dishwasher,Elevator,In-Unit Laundry,Laundry Room|x|x||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-2ND-AVE-New-York-NY-10021-4xeWjVy|40.769619|-73.957203|4,6,5|77 St|0.33|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.957203!2d40.769619!1m3!2m2!1d-73.957203!2d40.769619!3e3|19|1.5br|Upper East Side|Manhattan|2215|2215|1.5|1 day|1 day|Immediately|Brownstone||Dishwasher,In-Unit Laundry,On-site super||x||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-33RD-ST-New-York-NY-10016-2NEaCvW|40.7446687|-73.9776051|4,6,5|33 St|0.32|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9776051!2d40.7446687!1m3!2m2!1d-73.9776051!2d40.7446687!3e3|25|1br|Kips Bay|Manhattan|2300|2300|1|3 days|3 days|Immediately|||Dishwasher,Elevator,Laundry Room|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-East-82ND-ST-New-York-NY-10028-LwcvZvy|40.776392|-73.956853|4,6,5|86 St|0.23|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.956853!2d40.776392!1m3!2m2!1d-73.956853!2d40.776392!3e3|17|1br|Upper East Side|Manhattan|1925|1925|1|4 days|4 days|Apr. 15, 2014|||Laundry Room|x|||x|Reduced fee: 10.0%|
http://www.nakedapartments.com/apartment/1-Bedroom-East-38TH-ST-New-York-NY-10016-6R6jhITg|40.749232|-73.97872|4,6,5|Grand Central - 42 St|0.22|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.97872!2d40.749232!1m3!2m2!1d-73.97872!2d40.749232!3e3|13|1br|Murray Hill|Manhattan|2195|2195|1|3 days|3 days|Immediately|Luxury Highrise||Doorman,Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-90TH-ST-New-York-NY-10128-unxt5j|40.7804908159|-73.950618524|4,6,5|86 St|0.35|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.950618524!2d40.7804908159!1m3!2m2!1d-73.950618524!2d40.7804908159!3e3|20|1br|Upper East Side|Manhattan|1950|1950|1|About 6 hours|About 6 hours|Immediately|Walk-Up||Dishwasher,Laundry Room,On-site super,Outdoor Space,Storage Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Greenwich-ST-New-York-NY-10006-5fm6Qk|40.708735|-74.013585|1|Rector St|0.09|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-74.013585!2d40.708735!1m3!2m2!1d-74.013585!2d40.708735!3e3|25|1br|Financial District|Manhattan|2199|2199|1|3 days|3 days|Immediately|||Fireplace,Laundry Room,On-site super,Outdoor Space|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-50TH-ST-New-York-NY-10022-406voGf|40.7549658|-73.9688794|E,M|Lexington Av/53 St|0.18|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9688794!2d40.7549658!1m3!2m2!1d-73.9688794!2d40.7549658!3e3|16|1br|Midtown East|Manhattan|2200|2200|1|About 21 hours|About 21 hours|Immediately|||Laundry Room|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-Pitt-ST-New-York-NY-10002-ycggDm|40.7179659|-73.983023|J,M|Essex St|0.31|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.983023!2d40.7179659!1m3!2m2!1d-73.983023!2d40.7179659!3e3|20|1br|East Village|Manhattan|2250|2250|1|4 days|4 days|Immediately|Walk-Up||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Greenpoint-AVE-Queens-NY-11104-19glmn3Mo|40.7419709|-73.9191224|7|46 St|0.09|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9191224!2d40.7419709!1m3!2m2!1d-73.9191224!2d40.7419709!3e3|23|1br|Sunnyside|Queens|1850|1850|1|7 days|4 days|Immediately|Elevator/Laundry Building||Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-41ST-ST-Queens-NY-11104-n7usFIz|40.740201|-73.9243|7|40 St|0.25|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9243!2d40.740201!1m3!2m2!1d-73.9243!2d40.740201!3e3|25|1br|Sunnyside|Queens|2100|2100|1|7 days|7 days|Immediately|Elevator/Laundry Building||Dishwasher,Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-9TH-AVE-New-York-NY-10036-33UZehe|40.7596687|-73.9919479|C,E,A|42 St - Port Authority Bus Terminal|0.22|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9919479!2d40.7596687!1m3!2m2!1d-73.9919479!2d40.7596687!3e3|13|1br|Hell's Kitchen|Manhattan|2250|2250|1|12 days|12 days|Apr. 01, 2014|Elevator/Laundry Building||Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-West-47TH-ST-New-York-NY-10036-2UiWXIX|40.7588318|-73.9838496|R,N,Q|49 St|0.08|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9838496!2d40.7588318!1m3!2m2!1d-73.9838496!2d40.7588318!3e3|3|1br|Clinton|Manhattan|2100|2100|1|9 days|9 days|Mar. 31, 2014|||Doorman,Elevator,Gym,Laundry Room|x||x|x||
http://www.nakedapartments.com/apartment/1-Bedroom-Washington-AVE-Brooklyn-NY-11225-1mlhT3L0|40.662151|-73.9603659|FS,B,Q|Prospect Park|0.14|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9603659!2d40.662151!1m3!2m2!1d-73.9603659!2d40.662151!3e3|34|1br|Prospect Park South|Brooklyn|2100|2100|1|3 days|3 days|Immediately|Elevator/Laundry Building||Dishwasher,Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-83RD-ST-New-York-NY-10028-MDWQCx8|40.7763909|-73.9548609|4,6,5|86 St|0.22|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9548609!2d40.7763909!1m3!2m2!1d-73.9548609!2d40.7763909!3e3|18|1br|Upper East Side|Manhattan|2300|2300|1|About 14 hours|About 14 hours|Immediately|||Laundry Room,Pool|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-West-46TH-ST-New-York-NY-10036-tZzcEh5|40.760694|-73.9895|C,E,A|42 St - Port Authority Bus Terminal|0.23|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9895!2d40.760694!1m3!2m2!1d-73.9895!2d40.760694!3e3|10|1br|Hell's Kitchen|Manhattan|2300|2300|1|3 days|3 days|Immediately|||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Broadway-Queens-NY-10001-6YGxHi6n|40.74669|-73.98895|R,N,Q|28 St|0.08|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.98895!2d40.74669!1m3!2m2!1d-73.98895!2d40.74669!3e3|8|1br|Astoria|Queens|2233|2233|1|About 16 hours|About 16 hours|Apr. 01, 2014|Elevator/Laundry Building||Balcony,Dishwasher,Elevator,Laundry Room,On-site super,Outdoor Space|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-81ST-ST-New-York-NY-10028-6KhWWnBc|40.7756038|-73.9563056|4,6,5|86 St|0.27|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9563056!2d40.7756038!1m3!2m2!1d-73.9563056!2d40.7756038!3e3|19|1br|Upper East Side|Manhattan|2300|2300|1|5 days|About 8 hours|Immediately|||Dishwasher,Duplex,Laundry Room,Terrace|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-Crescent-ST-Queens-NY-11102-nXbq35R|40.767223|-73.9255718|N,Q|30 Av|0.28|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9255718!2d40.767223!1m3!2m2!1d-73.9255718!2d40.767223!3e3|29|1br|Astoria|Queens|2200|2200|1|1 day|1 day|Apr. 01, 2014|Elevator/Laundry Building||Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Pitt-ST-New-York-NY-10002-6YSx3IwQ|40.7168613|-73.9833132|J,M|Essex St|0.03|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9833132!2d40.7168613!1m3!2m2!1d-73.9833132!2d40.7168613!3e3|19|1br|Lower East Side|Manhattan|2250|2250|1|4 days|About 12 hours|Apr. 01, 2014|Walk-Up||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-West-55TH-ST-New-York-NY-10019-2URKOKh|40.76353|-73.979935|R,N,Q|57 St - 7 Av|0.09|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.979935!2d40.76353!1m3!2m2!1d-73.979935!2d40.76353!3e3|4|1br|Clinton|Manhattan|2220|2220|1|11 days|11 days|Apr. 01, 2014|||Dishwasher,Elevator,Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-84TH-ST-New-York-NY-10028-MHZnMeF|40.7766019|-73.953393|4,6,5|86 St|0.25|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.953393!2d40.7766019!1m3!2m2!1d-73.953393!2d40.7766019!3e3|18|1br|Upper East Side|Manhattan|2300|2300|1|About 21 hours|About 21 hours|Immediately|||Doorman,Elevator,Garage,Gym,Laundry Room,Playroom/Nursery,Pool|x||x|x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-81ST-ST-New-York-NY-10028-4KaqQ47|40.7759731|-73.957521|4,6,5|77 St|0.23|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.957521!2d40.7759731!1m3!2m2!1d-73.957521!2d40.7759731!3e3|18|1br|Upper East Side|Manhattan|2050|2050|1|4 days|4 days|Immediately|||Dishwasher,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-30TH-AVE-Queens-NY-11103-otwpDAU|40.76503|-73.9180219|N,Q|30 Av|0.27|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9180219!2d40.76503!1m3!2m2!1d-73.9180219!2d40.76503!3e3|27|1br|Astoria|Queens|1895|1895|1|3 days|3 days|Immediately|||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-45TH-ST-New-York-NY-10017-3W6Kv6j|40.752978|-73.974314|7|Grand Central - 42 St|0.16|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.974314!2d40.752978!1m3!2m2!1d-73.974314!2d40.752978!3e3|11|1br|Midtown Center|Manhattan|2295|2295|1|3 days|3 days|Immediately|||Dishwasher,Elevator,Gym,Laundry Room,Playroom/Nursery,Pool|x||x|x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-39TH-PL-Queens-NY-11104-n4CVrOy|40.745984|-73.924484|7|40 St|0.16|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.924484!2d40.745984!1m3!2m2!1d-73.924484!2d40.745984!3e3|24|1br|Sunnyside|Queens|1900|1900|1|4 days|4 days|Mar. 31, 2014|Elevator/Laundry Building||Elevator,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-West-48TH-ST-New-York-NY-10036-uYNX27l|40.7624508|-73.9905544|C,E,A|50 St|0.32|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9905544!2d40.7624508!1m3!2m2!1d-73.9905544!2d40.7624508!3e3|11|1br|Hell's Kitchen|Manhattan|2300|2300|1|8 days|8 days|Immediately|||Laundry Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-66TH-ST-New-York-NY-10065-2rZqk8a2|40.766097|-73.9637953|4,6,5|68 St - Hunter College|0.14|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9637953!2d40.766097!1m3!2m2!1d-73.9637953!2d40.766097!3e3|9|1br|Upper East Side|Manhattan|2099|2099|1|3 days|3 days|Immediately|Luxury Highrise|800|Dishwasher,Doorman,Elevator,Laundry Room,Outdoor Space,Parking,Playroom/Nursery,Storage Room,Terrace|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-39TH-AVE-Queens-NY-11377-3G5bXWHS|40.7474429|-73.9035212|7|Woodside - 61 St|0.13|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9035212!2d40.7474429!1m3!2m2!1d-73.9035212!2d40.7474429!3e3|28|1br|Sunnyside|Queens|1450|1450|1|3 days|3 days|Apr. 01, 2014|Walk-Up||Laundry Room,On-site super,Outdoor Space|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-59-11-Queens-BLVD-Queens-NY-11377-4xD13m1d|40.742059|-73.905817|7|Woodside - 61 St|0.32|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.905817!2d40.742059!1m3!2m2!1d-73.905817!2d40.742059!3e3|31|1br|59-11 queens Blvd.|Woodside|1875|1875|1|3 days|3 days|May. 01, 2014|Elevator/Laundry Building||Elevator,Laundry Room|x|||x|Exclusive|
http://www.nakedapartments.com/apartment/1-Bedroom-East-81ST-ST-New-York-NY-10028-4RdClTW|40.775537|-73.955476|4,6,5|86 St|0.27|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.955476!2d40.775537!1m3!2m2!1d-73.955476!2d40.775537!3e3|20|1br|Upper East Side|Manhattan|1900|1900|1|4 days|4 days|Apr. 01, 2014|||Dishwasher,Elevator,Laundry Room|x|||x|Reduced fee: 10.0%|
http://www.nakedapartments.com/apartment/1-Bedroom-East-25TH-ST-New-York-NY-10010-2KKjRlR|40.739676|-73.981767|4,6,5|28 St|0.29|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.981767!2d40.739676!1m3!2m2!1d-73.981767!2d40.739676!3e3|19|1br|Gramercy Park|Manhattan|2295|2295|1|4 days|4 days|Mar. 31, 2014|Walk-Up||Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-313-East-61ST-New-York-NY-10065-6RYlrj5d|40.761696|-73.962458|F|Lexington Av/63 St|0.32|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.962458!2d40.761696!1m3!2m2!1d-73.962458!2d40.761696!3e3|11|1br|313 E 61ST|Midtown East|2000|2000|1|1 day|1 day|Apr. 01, 2014|||Elevator,Laundry Room,On-site super|x|||x|Reduced fee: 10.0%,Exclusive|
http://www.nakedapartments.com/apartment/1-Bedroom-East-89TH-ST-New-York-NY-10128-4TB1Cw9|40.7804721|-73.9514203|4,6,5|86 St|0.03|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9514203!2d40.7804721!1m3!2m2!1d-73.9514203!2d40.7804721!3e3|19|1br|Upper East Side|Manhattan|2250|2250|1|5 days|5 days|Immediately|Walk-Up||Dishwasher,Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-Queens-BLVD-Queens-NY-11377-s3TWWYB|40.7428098|-73.9137573|7|52 St|0.12|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9137573!2d40.7428098!1m3!2m2!1d-73.9137573!2d40.7428098!3e3|27|1br|Sunnyside|Queens|2000|2000|1|1 day|1 day|Apr. 01, 2014|New Building||Dishwasher,Doorman,Elevator,Garage,Laundry Room,On-site super,Outdoor Space,Parking,Storage Room|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-80TH-ST-New-York-NY-10075-4QAigWf|40.7744267|-73.9553215|4,6,5|77 St|0.32|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9553215!2d40.7744267!1m3!2m2!1d-73.9553215!2d40.7744267!3e3|28|1br|Upper East Side|Manhattan|1875|1875|1|4 days|4 days|Immediately|||Laundry Room,On-site super|x|||x||
http://www.nakedapartments.com/apartment/1-Bedroom-East-84TH-ST-New-York-NY-10028-udzOMI|40.7773312|-73.9543006|4,6,5|86 St|0.17|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9543006!2d40.7773312!1m3!2m2!1d-73.9543006!2d40.7773312!3e3|17|1br|Upper East Side|Manhattan|2025|2025|1|About 18 hours|About 2 hours|Immediately|||Dishwasher,Laundry Room|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-Exchange-PL-New-York-NY-10004-6JG9k7sD|40.7056777|-74.0094714|2,3|Wall St|0.08|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-74.0094714!2d40.7056777!1m3!2m2!1d-74.0094714!2d40.7056777!3e3|22|1br|Financial District|Manhattan|2250|2250|1|3 days|3 days|Immediately|Pre War||Dishwasher,Doorman,Elevator,Gym,Laundry Room,Outdoor Space|x||x|x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-West-18TH-ST-New-York-NY-10011-2m5xKib|40.7390119|-73.9928566|D,F,B,M|14 St|0.24|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9928566!2d40.7390119!1m3!2m2!1d-73.9928566!2d40.7390119!3e3|11|1br|Flatiron District|Manhattan|2300|2300|1|2 days|About 1 hour|Immediately|Elevator/Laundry Building||Elevator,Laundry Room|x|||x|No fee|x
http://www.nakedapartments.com/apartment/1-Bedroom-Wall-ST-New-York-NY-10005-DwLwWq|40.7063329|-74.0098185|2,3|Wall St|0.06|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-74.0098185!2d40.7063329!1m3!2m2!1d-74.0098185!2d40.7063329!3e3|21|1br|Financial District|Manhattan|2295|2295|1|3 days|3 days|Immediately|Luxury Highrise||Dishwasher,Doorman,Elevator,Garage,Gym,Laundry Room,Outdoor Space,Storage Room|x||x|x|Low fee: 6.5%|
http://www.nakedapartments.com/apartment/1-Bedroom-West-76TH-ST-New-York-NY-10023-3mZuZ7j|40.7805566|-73.9784983|1,2,3|79 St|0.25|https://www.google.com/maps/dir/Wall+Street+Journal,+1211+Avenue+of+the+Americas,+New+York,+NY+10036/%27%27/data=!3m1!4b1!4m12!4m11!1m5!1m1!1s0x89c258ff6b2dac81:0x8579374f9050c674!2m2!1d-73.9784983!2d40.7805566!1m3!2m2!1d-73.9784983!2d40.7805566!3e3|20|1br|Upper West Side|Manhattan|2250|2250|1|About 22 hours|About 22 hours|Mar. 24, 2014|Brownstone||Dishwasher,Fireplace,Laundry Room|x|||x||
